citation_context,section,citation_intent
Hedef terim tespit edilmesi için literatürde farklı yöntemler   ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler<CITE> önerilmiştir.,yöntem,discuss
"İki yaklaşım sonucunda öğrenci sıralamalarının farklı olduğu, bulanık mantık yaklaşımının daha hassas ve esnek olduğu görülmüştür <CITE> .",bulgular,differ
DU verilerinin yorumlanmasında teknolojik gelişmelere de bağlı olarak pek çok sayısal ve grafiksel yöntem <CITE> uygulanmıştır.,giriş,background
DU verilerinin yorumlanmasında teknolojik gelişmelere de bağlı olarak pek çok sayısal ve grafiksel yöntem <CITE> uygulanmıştır.,giriş,background
DU verilerinin yorumlanmasında teknolojik gelişmelere de bağlı olarak pek çok sayısal ve grafiksel yöntem <CITE> uygulanmıştır.,giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere <CITE> , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri <CITE> , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri <CITE> , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri <CITE> , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri <CITE> , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar <CITE> , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar <CITE> , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar <CITE> , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar <CITE> , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları <CITE>, ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları<CITE> , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",giriş,background
"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere  , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu <CITE>gibi analitik yöntemler sayılabilir.",giriş,background
Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır <CITE> .,giriş,background
Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır <CITE> .,giriş,background
Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır <CITE> .,giriş,background
Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır <CITE> .,giriş,background
Bu yöntemlerden biri olan yapay sinir ağları 1990'lı yıllardan günümüze dek çeşitli jeofizik problemlerin çözümünde uygulanmaktadır <CITE> .,giriş,background
"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite <CITE>, sismik ve özdirenç araştırmalarında   uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",giriş,background
"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite <CITE> , sismik ve özdirenç araştırmalarında   uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",giriş,background
"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite<CITE> , sismik ve özdirenç araştırmalarında   uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",giriş,background
"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite  , sismik ve özdirenç araştırmalarında <CITE> uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",giriş,background
"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite  , sismik ve özdirenç araştırmalarında <CITE> uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",giriş,background
"Radyal Taban Fonksiyonlu Yapay Sinir Ağları (RTFA), jeofizik amaçlı olarak özellikle gravite  , sismik ve özdirenç araştırmalarında <CITE> uygulanmıştır, ancak literatürde doğal uçlaşma yöntemi uygulamaları bulunmamaktadır.",giriş,background
"Kalıntılar hızlı azalıyorsa, algoritma Gauss-Newton algoritmasına yaklaştırılarak daha küçük bir değer kullanılabilir,  sıfır olduğunda (4) eşitliği Gauss-Newton çözümüne dönüşür, yineleme sonucunda kalıntıda yetersiz azalma sağlanırsa  artırılır  .𝑾 pozitif tanımlı ağırlık fonksiyonudur ve aşağıdaki şekilde tanımlanır <CITE> ,",materyal ve metot,basis
"Kalıntıların ortalama standart sapması olarak tanımlanan Hata Kareler Ortalamasının Karekökü(RMSE) ise, RMSE olarak hesaplanır <CITE> .",materyal ve metot,basis
RTFA'ın temeli 1985 yılında Powell tarafından yapılan çalışmaya dayanmaktadır <CITE> .,materyal ve metot,background
Bu alandaki daha güncel çalışma ise <CITE> tarafından yapılmıştır  .,materyal ve metot,discuss
"Naive Bayes algoritması, probleme yaklaşırken öznitelikler arasında şartlı bağımsız, sınıflar arasında da şartlı bağımlı bir yaklaşım izler <CITE> .",materyal ve metod,background
"Bu yaklaşımı sergilemesindeki amaç, hatalı tahmin etme oranını olabildiğince düşük tutmaktır <CITE> .",materyal ve metod,background
"Destek Vektör Makineleri (Support Vector Machines, DVM) sınıflandırmada sıklıkla kullanılan denetimli makine öğrenmesi algoritmalarından birisidir <CITE> ,  .",materyal ve metod,background
"Destek Vektör Makineleri (Support Vector Machines, DVM) sınıflandırmada sıklıkla kullanılan denetimli makine öğrenmesi algoritmalarından birisidir  , <CITE> .",materyal ve metod,background
"Destek Vektör Makinelerinin amacı, sınıflar arasındaki en yüksek mesafeli hiper düzlemi bulmaktır <CITE> .",materyal ve metod,background
Yapay Sinir Ağları insan beynindeki nöronların işleyiş şekli ve bağlantıları örnek alınarak tasarlanan bir algoritmadır <CITE> .,materyal ve metod,background
"Bu yazıda, akıllı şebeke için siber güvenlik sorunlarına odaklanmış olup özellikle, akıllı şebekelerdeki güvenlik gereksinimlerini, ağ açıklarını, saldırı karşı önlemlerini , güvenli iletişim protokollerini ve mimarilerini incelenmiştir <CITE> .",bulgular,background
"Çalışma sonuçlarına göre, korku çekiciliğinin, önerilen bireysel güvenlik eylemlerine uyma konusundaki son kullanıcı davranışsal niyetlerini etkilediği bulunmuştur <CITE> .",bulgular,background
"Biyometrik taramanın bilgi güvenliği ile ilgili sorunların çözümleri, biyometrik sistemlerin karşılaştığı temel zorluklar, büyük ölçekli kimlik doğrulama sistemlerinde ölçeklenebilirlik ve güvenlik sorunlarına ilişkin çözümler tartışılmaktadır <CITE> .",bulgular,discuss
"Anahtar kelimeler, makalelerin özetini temsil eder bu nedenle anahtar kelimelerin çıkarılması ve sistematik olarak sınıflandırılması, araştırma alanının dinamiklerinin ve eğilimlerinin ortaya çıkarılması açısından önemlidir <CITE> .",bulgular,background
"Bu anahtar kelimelerden ""saldırı tespiti"" ve ""akıllı şebekeler"" önceki çalışmaların bulguları ile örtüşmektedir <CITE> ,  .",bulgular,support
"Bu anahtar kelimelerden ""saldırı tespiti"" ve ""akıllı şebekeler"" önceki çalışmaların bulguları ile örtüşmektedir  , <CITE> .",bulgular,support
"Genellikle yapılandırılmamış veri, veri madenciliği ve analiz teknikleri uygulanmadığı sürece kullanışsız olmaktadır <CITE> .",giriş,background
