citation_context,section,citation_intent
"Derlem oluşturulurken sözcüklerin analizi için kullanılan biçimbirimsel çözümleyici (Oflazer, 1994) sentaks ve anlamsal bilgi de dahil olmak üzere oldukça zengin bir çözümleme bilgisi sunmaktadır.",ÇK etiketlerinin indirgenmesi,basis
"Gömülü bir sistemin karmaşıklığı, tasarlandığı göreve bağlı olarak önemli ölçüde değişir (Lipskoch ve Ark., 2007) .",GİRİŞ,background
"Gerçek zamanlı bir sistem, iyi tanımlanmış, sabit zaman kısıtlamaları olan zamana bağlı bir sistemdir (Liu, 2000) .",GİRİŞ,background
"Gerçek zamanlı bir sistem, iyi tanımlanmış, sabit zaman kısıtlamaları olan zamana bağlı bir sistemdir (Laplante ve Ovaska, 2012) .",GİRİŞ,background
"Bu sistemlerde güç tüketimini azaltmanın iki ana yolu vardır: işlemcinin yavaşlama faktörlerine dayalı dinamik voltaj ve frekans ölçeklendirmesi (DVFS) ve dinamik güç yönetimi (DPM)dir (Schmitz ve Ark., 2005) .",GİRİŞ,background
"DVFS algoritmalarının, genel amaçlı sistemlerde en yüksek işlemci gücünde çalışırken, önemli ölçüde enerji tasarrufu sağlayabildiği gösterilmiştir (Pillai ve Shin, 2001;",GİRİŞ,background
"DVFS algoritmalarının, genel amaçlı sistemlerde en yüksek işlemci gücünde çalışırken, önemli ölçüde enerji tasarrufu sağlayabildiği gösterilmiştir Awadalla ve Elewi, 2016;",GİRİŞ,background
"DVFS algoritmalarının, genel amaçlı sistemlerde en yüksek işlemci gücünde çalışırken, önemli ölçüde enerji tasarrufu sağlayabildiği gösterilmiştir Saad ve Ark., 2013)",GİRİŞ,background
"Kaynağı tutan göreve Engelleyen Görev (Blocking Task ) denir (Jejurikar ve Gupta, 2002; .",SİSTEM İÇİN GEREKEN BİLEŞENLER,background
"Kaynağı tutan göreve Engelleyen Görev (Blocking Task ) denir Jejurikar ve Gupta, 2006) .",SİSTEM İÇİN GEREKEN BİLEŞENLER,background
"Bi, belirli bir kaynak erişim protokolü altında τi görevi için maksimum engelleme süresidir (Jejurikar ve Gupta, 2002) .",SİSTEM İÇİN GEREKEN BİLEŞENLER,background
"1973 yılında Liu ve Layland (1973) , optimal dinamik öncelik zamanlama algoritması olarak Erken Biten Önce (Earliest Deadline First-EDF) algoritması ve optimal sabit öncelik zamanlama algoritması olarak Monoton Oran (Rate Monotonic-RM) algoritmasını sunmuştur.",SİSTEM İÇİN GEREKEN BİLEŞENLER,background
"Gerçek zamanlı sistemde bir görev setinin uygun bir şekilde zamanlaması için aşağıdaki koşulları sağlaması gerekir (Liu ve Layland, 1973) .",SİSTEM İÇİN GEREKEN BİLEŞENLER,background
"Kilitlenmelerin (deadlocks) ve zincirleme blokajların önlenmesi için tavan blokajı gereklidir (Cheng ve Ras, 2007; .",SİSTEM İÇİN GEREKEN BİLEŞENLER,background
"Kilitlenmelerin (deadlocks) ve zincirleme blokajların önlenmesi için tavan blokajı gereklidir Buttazzo, 2011) .",SİSTEM İÇİN GEREKEN BİLEŞENLER,background
Yığın-Kaynak Politikası (Stack-Resource Policy -SRP) Baker (1991) tarafından ortaya sunulan bir tekniktir.,SİSTEM İÇİN GEREKEN BİLEŞENLER,background
"Öncelikli tavan protokolüne (PCP) ek olarak; çok birimli kaynakların kullanımına izin verir, Dinamik öncelik zamanlamasını destekler ve çalışma zamanı yığın tabanlı kaynakların paylaşımına izin verir (Buttazzo, 2011) .",SİSTEM İÇİN GEREKEN BİLEŞENLER,background
"İşlemci için güç tüketimi denklem (3)'te modellenmiştir (Wu ve Huang, 2017) .",SİSTEM İÇİN GEREKEN BİLEŞENLER,basis
"AES algoritmasının kullanıldığı bir başka çalışmada (Singh ve Atria, 2015) , ekstra güvenlik için gizli mesajın saklandığı görüntü dosyası şifrelenmiştir.",GİRİŞ,background
"Eliptik Eğri Kriptografisi ile görüntü steganografi birleştirilerek yapılan çalışmada (Hureib ve Gutub, 2020) gizli ve özel verilerin daha güvenli bir şekilde korunması sağlanmıştır.",GİRİŞ,background
"Şifre çözme işlemi de düşünüldüğünde matrisin bir tersi olmalıdır ve anahtarın determinantı 1 olacak şekilde elemanlar seçilmelidir (Putera vd., 2016) .",BİLGİ GÜVENLİĞİ SİSTEMLERİ,background
Literatürde İHA sistemleri için Harmel ve arkadaşları geri-adım kontrol yöntemi kullanarak İnsansız Hava Aracı denge sistemi geliştirmek için başarılı bir simülasyon programı gerçekleştirerek deney sonuçları elde etmişlerdir. [1] .,Giriş,background
Bouabdallah ve arkadaşları İHA üzerinde birden çok kontrol yöntemi deneyerek PID kontrol yöntemini OS4 deneyi üzerinde başarıyla uygulayarak dengeli bir uçuş elde etmişlerdir [2] .,Giriş,background
Kutluk Bilge Arıkan ve ekibi tarafından gerçekleştirilen bir çalışmada yükseklik kontrolünü LQR (linear-quadratic regulator) ve yönelim kontrolünü PID kontrol algoritması ile sağlayan dengeli uçabilen bir sistem elde etmişlerdir [3] .,Giriş,background
"Eşikleme, gri tonlamalı bir görüntüyü ikili görüntüye dönüştüren en kolay görüntü bölümleme yöntemlerinden biridir [4] .",Giriş,background
Genellikle segmentasyondan sonra nesneleri tanımlamak için kullanılırlar [4] .,Giriş,background
"Binoküler görmeden farklı olarak her gözün ayrı ayrı kullanıldığı, böylece görüş alanını artıran ancak derinlik algısını sınırlayan bir tekniktir [4] .",Giriş,background
"Stereo Vision: İki bakış noktasından bir sahne hakkındaki bilgiler karşılaştırılır, ardından nesnelerin göreceli konumlarının incelenmesiyle 3B bilgiler çıkarılabilir [4] .",Giriş,background
Görüntü işleme uygulamaları başlangıçta askeri ve güvenlik amacıyla kullanılmakta iken günümüzde sürdürülebilir birçok meslek alanında kendine yer bulmaktadır [5] .,Giriş,background
Teknolojik gelişmeler ile birlikte elde edilen veriler sadece daha sonra kontrol edilmeyip anlık değerlendirmeler ile de (real time) kullanılabilmektedir [6] .,Giriş,background
Motorların hareketi ile durumlar arasında bir bağ olan ve bu durumun bozucu bir etki oluşturduğu İHA’nın denetlenmesi zordur [7] .,Materyal ve Metot,background
Bu sistemde açısal konumu korumak amacıyla elde edilen doğrusal tek giriş tek çıkışlı modelde PID denetleyici kullanılmıştır [8] .,Materyal ve Metot,basis
"Her histogram için, model özelliği Mj ve görüntü özelliği I arasındaki eşleşme derecesi Dj şu şekilde hesaplanır [9] .",Materyal ve Metot,basis
"İkinci olarak, her kenar piksel için tam bir metrik mesafe vardır, bu nedenle metriğin her pikseli, ikili görüntünün eşleşen bir alanıyla ilişkilendirilir ve ikili format görüntüde en yakın pikselleri elde etmek için Öklid mesafesi aracılığıyla bir mesafe değeri atanır [9] .",Materyal ve Metot,basis
"2D görüntüdeki iki piksel noktası P (x1, y1) ve Q (x2, y2) için klasik Öklid mesafesi L aşağıda tanımlanan denklem (2) ile hesaplanır [9] .",Materyal ve Metot,basis
"Belirli bir zaman serisinin seviye, eğilim, mevsimsellik olmak üzere üç sistematik bileşeni ve gürültü adı verilen sistematik olmayan bir bileşenle beraber toplamda 4 bileşenden oluştuğu belirtilmektedir (Braei, 2019) , (Wagner ve Braei, 2020).",YÖNTEM,background
"Anomali Tespiti, beklenen davranışa uymayan verilerde örüntü bulma sorunu olarak ele alınır (Wagner ve Braei, 2020) .",YÖNTEM,background
"Anomali Tespiti, beklenen davranışa uymayan verilerde örüntü bulma sorunu olarak ele alınır (Chandola , 2009) .",YÖNTEM,background
"Anomali Tespiti, beklenen davranışa uymayan verilerde örüntü bulma sorunu olarak ele alınır (Vitale, 2021) .",YÖNTEM,background
"Anomali tespit teknikleri en yaygın olarak, kötü niyetli girişimlerin/işlemlerin çoğu itibari vakadan farklı olduğu dolandırıcılığı tespit etmek için kullanılır. Anomaliler farklı şekillerde ortaya çıkabilir. Genel olarak, üç farklı anomali türü vardır (Braei ,2019) .",YÖNTEM,background
"Anomali tespit teknikleri en yaygın olarak, kötü niyetli girişimlerin/işlemlerin çoğu itibari vakadan farklı olduğu dolandırıcılığı tespit etmek için kullanılır. Anomaliler farklı şekillerde ortaya çıkabilir. Genel olarak, üç farklı anomali türü vardır (Wagner ve Braei , 2020) .",YÖNTEM,background
"Anomali tespit teknikleri en yaygın olarak, kötü niyetli girişimlerin/işlemlerin çoğu itibari vakadan farklı olduğu dolandırıcılığı tespit etmek için kullanılır. Anomaliler farklı şekillerde ortaya çıkabilir. Genel olarak, üç farklı anomali türü vardır (Borges, 2021) .",YÖNTEM,background
Metinsel ifadeleri kullanarak sınıflandırma işlemi; doğal dil işleme (DDİ) gibi dil alanının en temel problemlerinden biri olarak sayılabilir [12] .,Amaç ve Hedef,background
Türkçe dilinin kendine özgün yapısından dolayı metinsel verilerle çalışmak ve anlamlı sonuçlar elde etmek ise oldukça zordur [13] .,Amaç ve Hedef,background
Usmani ve Shamsi [14] yapmış oldukları bir çalışmada haber başlıkları sınıflandırma algoritması geliştirilmişlerdir.,Benzer Çalışmalar,background
"Acı ve Çırak, [15] 2019 yılında Türkçe haber metinlerini Konvolüsyonel Sinir Ağları (KSA) ve Kelime Vektörü (Word2Vec) algoritmasını kullanılarak %93,3 oranda başarıyla sınıflandırmıştır.",Benzer Çalışmalar,background
"Ters piramit yapısına göre hazırlanan haberleri tespit etmede %81,7 başarı sağlarken, Martini yapısına göre haberleri tespit etmede %19,1 oranında başarıya ulaşmışlardır [16] .",Benzer Çalışmalar,background
Farklı tekniklerle ortalama %76 -%79 arasında başarı elde etmişlerdir [17] .,Benzer Çalışmalar,background
"2017 yılında yapılan bir diğer çalışmada ise farklı haber sitelerinden 4 farklı kategoriye ait 20’şer haber alınarak toplam 80 haber metni toplanmıştır. Toplanan haberlerin 60 tanesi eğitim, 20 tanesi de test için kullanılmıştır. Topladıkları tüm haberleri başarılı bir şekilde sınıflandırmışlardır [18] .",Benzer Çalışmalar,background
"Toraman ve ark. [19] 2011 yılında yaptıkları çalışmada; C4.5, en yakın komşu (eYK), Naive Bayes (NB) and DVM (Radyal temel işlevli çekirdek ve Poly) algoritmaları kullanılarak iki farklı veri seti üzerinde çalışmışlar ve sırasıyla %83,3 ve %87,5 başarı elde etmişlerdir.",Benzer Çalışmalar,background
2010 yılında yapılan farklı bir çalışmada ise haber içerikleri kullanılarak sınıflandırma yapılmış ancak sadece belirli kategorilerde başarılı sonuçlar elde edilmiştir [20] .,Benzer Çalışmalar,background
"Okuyucunun duygusal durumuna göre haberleri ayırmada %71,26 başarılı olmuşlardır [21] .",Benzer Çalışmalar,background
"5000 adet rastgele seçilmiş haber makalelerine ait konular üzerinde yaptıkları çalışmada, haber sayısı arttıkça başarı oranı oldukça düşmüştür [22] .",Benzer Çalışmalar,background
"1999 yılında yapılan bir çalışmada ise yazılan haberlerin anahtar kelimeleri kullanılarak sınıflandırma yapılmış ve sadece belirli kategorilerde %70 -%76,7 arasında başarı elde etmişlerdir [23] .",Benzer Çalışmalar,background
"Haber kategorisinin tespiti ile ilgili literatürde yer edinmiş çalışmalar ve okuyucuların aynı kategoriye ait haberleri okuma eğilimleri [11] , haber kategorisi seçiminin önemini göstermektedir.",Benzer Çalışmalar,background
Veriler başka araştırmacılar tarafından test amaçlı kullanılabilmesi için açık kaynak olarak herkesin kullanımına açılmıştır [24] .,Yöntem,basis
Kappa istatistiği iki değer arasındaki karşılaştırmalı uyuşmanın güvenliğini ölçen bir istatistik yöntemdir [32] .,Yöntem,basis
NB sınıflama algoritması; Bayes teorisi tabanlı [27] anlaşılması kolay ve benzerlerine kıyasla oldukça hızlı çalışan bir algoritmadır.,Yöntem,background
"NB, makine öğrenmesi, veri madenciliği ve metin madenciliği için kullanılan en etkili tümevarımsal öğrenme algoritmalarından biri olmasının yanı sıra hem tahmin edici hem de tanımlayıcı bir sınıflama tekniğidir [28] .",Yöntem,background
"RO; Leo Breiman ve Adele Cutler tarafından geliştirilen [29] ve karar ağaçları için tanımlanmış olmasına rağmen, tüm sınıflandırıcılar için kullanılabilen bir algoritmadır  .",Yöntem,background
"RO; Leo Breiman ve Adele Cutler tarafından geliştirilen   ve karar ağaçları için tanımlanmış olmasına rağmen, tüm sınıflandırıcılar için kullanılabilen bir algoritmadır [30] .",Yöntem,background
"Rastgele orman yönteminin önemli bir avantajı, çok sayıda girdi değişkenlerini ele almasıdır [30] .",Yöntem,background
"Newbold ve Granger [1] tarafından 50 seri üzerinde yapılan araştırmada, Box-Jenkins tekniğinin belli başlı diğer tekniklere göre daha güvenilir sonuçlar verdiği görülmüştür.",Giriş,background
"Kısa dönem tahminlerde daha başarılı sonuçlar veren bu yöntem, zamana bağlı olarak elde edilen gözlem değerlerinden, kesikli ve durağan zaman serilerinin tahmin modellerinin kurulmasında ve bu modellerle tahminlerin gerçekleştirilmesinde kullanılır [2] .",Giriş,background
Tekniğin amacı en az sayıda parametre içeren uygun modeller elde etmektir [3] .,Giriş,background
Box-Jenkins tekniğine ait modeller zamana bağlı olayların tesadüfi yapıdaki olaylar olduğunu kabul etmekte [4] ve bu yönteme kadar geliştirilen diğer tekniklere göre önemli farklılıklar içermektedir.,Giriş,background
Bu yönden Box-Jenkins tekniği tamamıyla otomatik değildir ve diğer tekniklere nazaran oldukça karışık ve anlaşılması da zordur [3] .,Giriş,background
"Ayrıca modelin belirlenmesi ve modelin parametrelerinin hesaplanması oldukça fazla zaman aldığı gibi, zaman serisinin de en az 60-70 gözlem içermesi ve bu teknikten iyi sonuç alınabilmesi için tahmini yapanların teorik bilgi ve tecrübe açısından yeterli olmaları gerekir [3] .",Giriş,background
"Box-Jenkins tekniği incelenen serilerin durağan olup olmamasına, mevsimlik etki içerip içermemesine göre farklı şekillerde tahmin modelleri geliştirmeye uygun bir yapıdadır [18] .",Giriş,background
Sözkonusu teknik beş aşamadan geçerek tahmin işleminin gerçekleştirilmesini amaçlamaktadır [5] .,Giriş,background
Bu nedenle Box-Jenkins modellerini kullanarak yapılacak kısa dönemli tahminlerin diğer tekniklerin kullanılmasıyla yapılacak tahminlerden daha güvenilir olacağı söylenebilir [6] .,Giriş,background
Chambers [7] ve arkadaşlarına göre diğer tekniklerle karşılaştırıldığında uygulama maliyeti en yüksek fakat kısa dönemde en iyi sonucu veren tahmin tekniği olarak Box-Jenkins gösterilmektedir.,Giriş,background
Yapılan tenkitler genel olarak beş noktada toplanabilir [3] ;,Giriş,discuss
"Yani bir AR modeli bir tane gözlem değeri içeriyorsa ""birinci dereceden"", iki tane geçmiş dönem gözlem değeri içeriyorsa ""ikinci dereceden"" ve genel olarak, p tane geçmiş dönem gözlem değeri içeriyorsa p'inci dereceden AR modeli olarak isimlendirilir AR(p) [8] Uygulamada daha çok birinci ve ikinci mertebeden AR modelleri kullanılır ve sırasıyla AR(1) ve AR(2) olarak kısaltılarak simgelenirler   .",Giriş,background
"Hareketli Ortalama Modelleri, herhangi bir dönemdeki gözlem değerini, zaman serisinin aynı ve ondan önceki belirli sayıda dönemindeki hata terimlerine bağlı olarak açıklayan modellerdir [8] .",Giriş,background
Uygulamada daha çok birinci ve ikinci mertebeden MA modelleri kullanılır ve sırasıyla MA(1) ve MA(2) olarak kısaltılarak simgelenirler [5] .,Giriş,background
"Bu düşünce ARMA(p,q) modelini ortaya çıkarmıştır [3] .",Giriş,background
"Veri seti, ABD, Montgomery County Sağlık ve İnsan Hizmetleri Departmanının tüberküloz kontrol programından alınan 138 göğüs X-ışını görüntüsü içerir [8] .",YÖNTEM,basis
"Ayrıca, veri seti her Xışını görüntüsünün manuel olarak oluşturulmuş akciğer segmenti maskelerini içerir ve DICOM formatındadır [6] .",YÖNTEM,basis
"Bu çalışmada, akciğer görüntü segmentasyonu için U-Net mimarisi kullanılmıştır. U-Net [9] , görüntü segmentasyonu için tasarlanmış bir evrişimli sinir ağı mimarisidir ve yapısı Şekil 2'de gösterilmektedir.",YÖNTEM,basis
