id,citation_context,section,citation_intent
49529,Uyguladıkları veri seti üzerinde gini indeksinin ve CHI2 yönteminin bilgi kazancından daha etkili sonuçlar verdiği gözlemlenmiş <CITE>.,deneysel çalişmalar,background
34857,"Tümce yapısı Türkçe derlemdeki bağlılıkların %95'inin sağa bağımlı türde bağlılıklar olmasından yola çıkarak, bu ayrıştırıcıda ayrıştırma algoritması olarak <CITE> 'nin ""Geriye doğru demetli arama"" algoritması kullanılmıştır.",ayrıştırıcı,basis
43291,Proteinlerin temel yapısı olan amino asit dizilimlerinde meydana gelen katlanmalar proteinin üç boyutlu yapısını ve fonksiyonunu belirler <CITE> .,giriş,background
49319,"Burada DP (doğru pozitifler) doğru sınıflandırılmış pikselleri temsil eder, YP (yanlış pozitifler) akciğer olarak sınıflandırılan arka plan piksellerini ve YN (yanlış negatifler) arka plan olarak sınıflandırılan akciğer piksellerini temsil eder <CITE>.",yöntem,background
49002,THSYS için sıfırdan bir üst model EMF (Eclipse Modeling Framework) kullanılarak tanımlanmıştır. Bu üst model Eclipse için geliştirilen Java tabanlı bir MOF olan Ecore üst üst modeline dayanır ve Ecore model olarak geçer <CITE> .,alan analizi,basis
36569,"Bu sinir ağında 2 tane evrişimsel  , 3 tane tam bağlantılı <CITE> katman olmak üzere toplam 5 katman vardır.",önerilen yaklaşım,basis
32281,"Çok sayıda klinik çalışma, motor performansındaki önemli değişikliklerin yoğun uygulamalardan kaynaklandığını göstermiştir <CITE>.",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
29720,"çalışmasında algoritmik modeller ve algoritmik olmayan modeller olarak gruplandırırken, <CITE> çalışmasında model tabanlı, uzman tabanlı, öğrenme tabanlı, dinamik tabanlı, regresyon tabanlı ve karma tabanlı yöntemler olarak kategorize etmiştir.",giriş,background
29376,"Şekil 6a)'de ısı denkleminde sadece düzenlileştirme terimi <CITE> , Şekil 6b)'de ısı denkleminde hem düzenlileştirme hem de uygunluk terimi, Şekil 6c)'de Perona-Malik yaklaşımında sadece düzenlileştirme terimi   ve Şekil 6d)'de Perona-Malik yaklaşımında hem düzenlileştirme hem de uygunluk terimi dikkate alınması durumda elde edilen sonuçlar verilmiştir.",bulgular,discuss
49428,"Yarı Denetimli Öğrenme (Semi Supervised Learning) tekniğini temel alan Brin <CITE> 1998 yılında kitap yazarları ile eşleştirilmiş, kitap başlıkları listelerini oluşturmak için düzenli ifadeler tarafından yürütülen sözcük özelliklerini kullanan bir sistem tasarlamıştır.",giriş,background
48459,"Çalışma kapsamında, Google tarafından sağlanan yapay zekâ destekli, yüksek doğruluğa ve hıza sahip Google bulut görme (Google Cloud Vision) HWR teknolojisi <CITE> kullanılmaktadır.",önerilen yöntem,basis
29160,"Veri madenciliği teknikleri temel olarak, veri madenciliğinin amacına dayalı olarak tahmin edici ve tanımlayıcı yöntemler olmak üzere iki sınıf altında incelenebilir <CITE> .",giriş,background
32353,"Sonuçlar, tüm pratik tasarım gereksinimlerinin karşılandığını göstermiştir <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
34792,"E-ticaret, ticari faaliyetlerin internet üzerinden yürütülmesi ve bu şekilde ürünlerin ve hizmetlerin dijital olarak pazarlanması, satışını ve teslimatını kapsayan ticari bir iş modelidir <CITE> .",giriş,background
30110,"Niebles ve diğ. <CITE> farklı özellik çıkarımı modelleri kullanarak KTH, Weizmann ve buz pateni veri setleri üzerinde video etiketlemeden sonra yapmış oldukları sınıflandırmada ortalama olarak sırasıyla %83.33, %90 ve %80.76 tanıma performansı sağlamışlardır.",giriş,background
34965,Farklı tekniklerle ortalama %76 -%79 arasında başarı elde etmişlerdir <CITE> .,benzer çalışmalar,background
32315,"Nöral arayüzler ve efektör cihazlar, giyilebilir, invaziv olmayan bileşenlerden uzun süreli kullanım için cerrahi olarak implante edilen cihazlara kadar invazivlik açısından değişebilmektedir <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
29729,Geçmiş deneyimlerden öğrenir ve mümkün olan en iyi sonucu elde etmek için duruma cevap olarak yaklaşımını adapte etmeye çalışır <CITE> .,giriş,background
40039,Saldırıların büyük bir kısmı loglardaki anormallikler incelenerek belirlenebilmektedir <CITE> .,literatür incelemesi,background
49056,Venkataraman ve Selvaraj <CITE> verilerin sınıflandırılması için etkili bir hibrit özellik seçim yapısı önermiştir.,literatür taramasi,background
47407,"Başka bir çalışmada ise çoklu etiket sınıflandırılması yapılması amacıyla SVM, Karar Ağacı ve Rassal Orman sınıflandırıcı makine öğrenme teknikleri kullanılarak karşılaştırılmıştır <CITE> .",kaynak taraması,discuss
35303,"Ergün ve Kılıç <CITE> , çalışmalarında HAM10000 veri setini kullanarak kötü huylu cilt kanserinin tespiti için bir çalışma yapmıştır.",giriş,background
35731,"Son olarak, akıllı yönetişim ve sosyal sürdürülebilirlik üzerine bir çerçeve sunan araştırmada, akıllı yönetişimin formüle edilmesinde sosyal medyada akıllı telefonlarda kolayca kullanılabilen web tabanlı Planlama Destek Sistemleri ile ilgili daha fazla araştırma ve uygulama yapılması gerektiği öne sürülmüştür <CITE> .",ilgili çalışmalar,background
49067,Baykara ve Daş <CITE> web uygulamalarının güvenliği için hibrit bir gerçek zamanlı saldırı ve önleme sistemi yaklaşımı önermişlerdir.,literatür taramasi,background
34970,"5000 adet rastgele seçilmiş haber makalelerine ait konular üzerinde yaptıkları çalışmada, haber sayısı arttıkça başarı oranı oldukça düşmüştür <CITE> .",benzer çalışmalar,background
42659,"Çalışma <CITE> , salgın döneminde ulaştırma ve turizm sektörlerinin de olumsuz etkilendiğini ve bu sektörlerin hisse senedi getirilerinin düştüğünü ifade etmiştir.",giriş,background
30738,"28 yıl sonra, Ağustos 2005 de, bu alandaki Türkiye ve Kuzey Kıbrıs bölümlerin 54’ü (%93’ü) Bilgisayar Mühendisliği, 3’ü (%5’i) Yazılım Mühendisliği idi <CITE> .",giriş,background
45223,"Gürültülü görüntü, gauss gürültüsünde gerçek benek değerlerinin rastgele gauss gürültü değerleri ile toplanması sonucunda ortaya çıkmaktadır <CITE> .",araçlar ve yöntem,background
29167,"Bu doğrultuda, karşılaştırmalı analizler başlıca karar ağacı algoritmalarından C4.5  , Decision Stump  , Hoeffding Tree  , LMT (Logistic Model Trees)  , Random Forest  , Random Tree <CITE> ve RepTree   yöntemleri kullanılarak gerçekleştirilmiştir.",giriş,background
29691,Günlük fiyat aralıklarında yüksek farklar olduğu gözlenen BTC'nin bir anda yükselip düşmeye başlaması sıkışma teorisiyle açıklanmaktadır <CITE> .,yöntemler,background
32897,Yeterli veri setine sahip   basit verilerde <CITE> Naive Bayes algoritmasının kullanımı sonucunda (%96) başarım oranı elde edilmiştir.,tartişma,support
36568,"Bu sinir ağında 2 tane evrişimsel <CITE> , 3 tane tam bağlantılı   katman olmak üzere toplam 5 katman vardır.",önerilen yaklaşım,basis
48703,Farklı dillerde hazırlanan benzer veri kümelerinde<CITE> konuşmacı özelliklerine benzer şekilde İstanbul Türkçesi kullanan genç erkek konuşmacı tercih edilmiştir.,konuşma sentezleme için türkçe veri kümesinin hazirlanmasi,background
49326,"Bunun yanı sıra, farklı veri setleri üzerinde akciğer segmentasyonunun yapıldığı çalışmalarda mevcuttur. Mique ve Malicdem ResUnet modeli ile %94,96 Dice katsayısı, Heo ve diğerleri U-Net modeli ile %96,21 Dice katsayısı, Rahman ve diğerleri <CITE> yine UNet modeli ile %96,19 Dice katsayısı elde etmişlerdir. Bu çalışmaların segmentasyon performansı bu çalışmadan daha düşüktür.",deneysel sonuçlar ve tartişma,differ
29187,"C4.5 algoritması <CITE> , en çok bilinen karar ağacı algoritmalarından biridir.",karar ağaci yöntemi,background
34716,Geçmiş bilginin unutulmaması ve sonraki adımlara aktarılabilmesi durumu mümkün olmaktadır <CITE> .,materyal ve metotlar,background
37913,"Günümüze kadar emosyon tanımı çok kere yapılmış olup <CITE> , psikolojide emosyonlara deneyimsel ilgi ve modern teoride belirgin bir şekilde Amerikalı psikolog ve filozof William James'ın teorileri ile başlanmıştır  .",giriş,background
36414,"Yapılan öngörüler, elektrik satış fiyatının belirlenmesi dışında üretim kapasitesinin planlanması ve ileriye dönük yatırım stratejileri geliştirilmesi amacıyla da kullanılmaktadır <CITE> .",giriş,background
41750,"Kaliforniya'da yaşayan ve içerisinde yüksek oranda göğüs kanseri olan, hiç doğum yapmamış ve geç doğum yapmış kadınlara ait veriler içeren veri seti ile Breast Cancer Risk Assessment Tool (BCRAT)  , International Breast Intervention Study (IBIS)   ve BRCAPRO   göğüs kanseri risk değerlendirme modellerini 5 yıl boyunca yaptıkları uygulamalarla karşılaştırmışlardır ve performanlarını test etmişlerdir. <CITE> .",giriş,background
48684,"Toplam uzunluğu 1,08 saat uzunluğundadır <CITE>.",ilgili çalişmalar,background
31377,"Yapay sinir ağları modeli üzerine kurulu olan derin öğrenme, verilerin içerdiği karmaşıklığı ve çeşitliliği anlama ve bu bilgileri öğrenme sürecine dahil etme yeteneği sayesinde çok daha geniş bir uygulama alanına sahiptir<CITE> .",giriş,background
35351,"Kuonen  , Kumar ve Bhardwaj   ve Kapoor   çalışmalarında; Fayyad ve diğ. <CITE> ' nin KDD için yapmış olduğu tanımı veri madenciliğini tanımlamak için kullanmıştır.",kavramlar,background
29173,"Neves ve Vieria <CITE> , şirket iflaslarının tahmin edilmesinde, gizli katman öğrenme vektör nicelendirmesi algoritmasını kullanmıştır.",literatür,background
31299,Yani yaklaşık %180'lik bir zaman sapması olmuştur <CITE> .,sonuç,differ
36546,Hatta bu çalışmalar gerçek hayatta uygulanmaya başlanmıştır <CITE> .,giriş,background
35425,"DoS, hem kablolu hem kablosuz ağlarda yasal kullanıcıların iletişimini aksatmak veya kesintiye uğratmak ve web sitelerini yahut web hizmetlerini bir süreliğine devre dışı bırakmak için kullanılan bir saldırı çeşididir <CITE>.",giriş,background
32333,"Bununla birlikte, bu teknolojilerin, sağlıklı insanlara yerleştirildiğinde gelişmiş biliş, gece görüşü ve diğer gelişmiş algı gibi olağanüstü yetenekler elde etmek için kullanılabileceği de öne sürülmektedir <CITE>.",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
48496,Literatürdeki konu modelleme yöntemleri incelendiğinde çoğunlukla kelimelerin dokümanlarda bulunma durumları üzerinden geliştirilmiş istatistiksel modeller olduğu görülmektedir <CITE> .,konu tespiti yöntemleri,background
48226,"Bilgisayar bilimi, sosyal bilimler, dil bilimi, mühendislik, matematik, tıp gibi her alanda Çizgelerle karşılaşılmaktadır <CITE> .",giriş,background
49538,"ESA, nesne tanıma, nesne takibi, sinyal/görüntü işleme ve sınıflandırma alanlarında başarılı sonuçlar vermesinden dolayı günümüzde en çok kullanılan derin öğrenme yöntemlerindendir <CITE> .",materyal ve metot,basis
30373,"Rastlantısal komşu yerleştirme (Stochastic neighbor embedding, SNE) <CITE> , veri noktaları arasındaki koşullu olasılıklar olarak yüksek boyutlu mesafeleri temsil ederek benzerlikleri tanımlamaktadır.",giriş,background
35294,"Hem cildi büyüten hem de yüzey yansımasını ortadan kaldıran yeni bir görsel inceleme tekniği olan dermoskopi <CITE>, tanı performansını iyileştirmenin ve melanom ölümlerini azaltmanın temel yollarından biridir  .",giriş,background
29204,"Ancak, düzensiz bir sınıra sahip kütle kanserli olabilir <CITE> .",giriş,background
36413,"Türkiye'de elektrik üretim, iletim ve dağıtımı 1990'lı yılların başına kadar tek bir kurum tarafından gerçekleştirilmekte iken yıllar içerisinde yapılan çeşitli özelleştirmeler ile üretim, iletim ve dağıtım sektörleri birbirinden ayrılmış ve elektrik sektöründe birçok kurum, firma, düzenleme ile birlikte yeniden bir yapılandırma yoluna gidilmiştir <CITE> .",giriş,background
43301,"Protein ikincil yapı tahmin çalışmalarında sıklıkla kullanılan makine öğrenmesi yaklaşımları arasında yapay sinir ağları  ,  , k-en yakın komşu  , <CITE> , destek vektör makineleri  ,   yer almaktadır.",giriş,background
42685,"Biz bu çalışamada özellikle duygu analizinin de katılarak gerçekleştirildiği hisse senedi eğilimlerini tahminleyen  , <CITE> ,  ,   çalışmalarında kullanılan yüksek başarım değerlerine ulaşılmasını sağlayan ""Ağırlıklı Hareketli Ortalama"", ""Göreceli Güç İndeksi"", ""Hareketli Ortalama Yaklaşma Uzaklaşma Göstergesi"", ""Williams %R Göstergesi"", ""Stokastik %K"", ""Stokastik %D"", ""Chaikin Toplama-Dağıtım Osilatörü"", ""Mal Kanal Endeksi"" göstergelerini kullandık.",literatür taramasi,discuss
35696,Oylaşma süreçlerinin tutarlı şekilde ilerlemesi kritik bir konudur <CITE> .,giriş,background
35056,"Sisbot ve Alami yaptıkları çalışmada, robot hareketlerini insanlar için sadece güvenli değil aynı zamanda konforlu hale getirmişlerdir   ve kızılötesi sensörlerin kullanıldığı diğer bir çalışmada, robot üzerine yerleştirilmiş algılayıcılardan alınan bilgilere göre robot insan çarpışması engellenmiştir <CITE> .",giriş,background
36573,"PSPNet, ilk olarak Zhao ve ark. tarafından önerilmiştir <CITE> .",metodoloji,background
31383,"LSTM ve GRU doğal dil işleme  , ses tanıma <CITE> gibi birçok alanda kullanılmaktadır.",giriş,background
36582,"İlk veri kümesi, 598 panaromik görüntüden oluşmaktadır ve bu setten 53 görüntü seçilmiştir <CITE> .",deneysel sonuçlar,basis
30156,Önerilen modeller Dynet <CITE> kütüphanesi kullanılarak kodlanmıştır ve makalenin kabul edilmesi durumunda kaynak kodu paylaşılacaktır.,deneyler ve sonuçlar,basis
32357,"TR, rehabilitasyon hizmetlerini sunmak ve desteklemek için telekomünikasyon teknolojisinin kullanılmasıdır ve iki yönlü veya çok yönlü etkileşimli telekomünikasyon teknolojisi aracılığıyla danışmanlık, önleyici, teşhis ve tedavi hizmetlerinin klinik uygulamasıdır. <CITE>) .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
43299,"Protein ikincil yapı tahmin çalışmalarında sıklıkla kullanılan makine öğrenmesi yaklaşımları arasında yapay sinir ağları  , <CITE> , k-en yakın komşu  ,  , destek vektör makineleri  ,   yer almaktadır.",giriş,background
35732,"Literatürde önerilen öbek zinciri tabanlı yönetişim modellerinin büyük çoğunluğunda, akıllı yönetişim için güven, gizlilik, saydamlık ve hesap verebilirliğe odaklanılmıştır <CITE> .",ilgili çalışmalar,background
36889,Bu çalışmada kullanılan iç ortam için yayılım üsteli 2.3 olarak seçilmiştir <CITE> .,deney ortamı,basis
34830,"17 çiçek türü ve 1360 görüntüden oluşan bir veri kümesinde renk özellikleri ile %73,7, şekil özellikleri ile %71,8 ve renk ve şekli birleştirerek %81,3 performansa ulaşmışlardır <CITE> .",giriş,background
