id,citation_context,section,citation_intent
29409,Ancak bu yöntemin kullanışlı ve uygulaması kolay bir yöntem olmaması nedeniyle alternatif olarak yamuk integrasyon ve kuvvet serisi açılımı gibi yöntemler ilgili fonksiyonların (3) ve (  ) ile verilen integral denklemlerinin sayısal çözümü için ele alınmıştır. Tang ve <CITE> çalışmasında 𝑀 1 fonksiyonu için ve [REF] çalışmasında 𝑀 2 fonksiyonu için yamuk integrasyon yöntemini uygulayarak integral denklemlerin çözümlerini vermişlerdir.,giriş,background
29379,"Tablo 2-5'de sırasıyla iz tabanlı yaklaşım  , yerel olmayan ortalamalar yaklaşımı <CITE> , işbirlikçi toplam değişim yaklaşımı   ve en iyi performanslı hem düzenlileştirme terimi hem de uygunluk terimi içeren önerilen karmaşık yayınımlı Perona-Malik yaklaşımı için nicel sonuçlar verilmiştir.",bulgular,discuss
41756,"Destek vektör makinesi, karesel optimizasyon yöntemi ile ayırma sınırının bulunmasını sağlar <CITE> .",materyal ve metot,background
29468,"İlk bölümde dile getirilenlere ek olarak, hızlı değişen ve küçük takımlarla yazılım geliştirme ve bu koşullarda proje yönetimi <CITE> , bakımı yapılabilirlik ve taşınırlık gibi istenebilecek özelliklerin araştırma bütçesi kısıtları ve diğer gereksinimlerle çelişir olması   gibi bulgular bu kategoride sayılabilir.",bilimsel yazılım geliştirmede yazılım mühendisliği yetkinlik gereksinimlerine giriş,background
30205,İşaret dili dil bilgisi kurallarını göz önünde bulundurarak geliştirdikleri sistemlerde metinlerin animasyonlar veya video görüntüleri ile işaret diline çevrilmesi sağlanmıştır <CITE> .,giriş,background
35309,Bu çalışmada kaggle sitesinden alınan veri seti <CITE> ve HAM10000 herhangi bir önişlem uygulanmadan kullanılmıştır.,veri seti,basis
47399,Çalışma <CITE> 'de ADS-B cihazlarına karşı saldırıların saptama zaman gecikmesini azaltmak ve doğruluğu artırmak için hiyerarşik zamansal belleğe dayalı çevrimiçi bir saldırı saptama stratejisi önerilmiştir.,kaynak taraması,background
29972,"Başka bir çalışmada, Parisa J. vd., kalman filtresi tabanlı bir yöntemle çoklu görüde nesne takibi işleminin gerçekleştirilmesine odaklanmıştır <CITE> .",giriş,background
32375,olmasa da ağrı yoğunluğunu ve algılanan fiziksel sağlığını iyileştirdiğini ortaya koymuştur <CITE>) .,yapay zekâ temelli akilli rehabilitasyon teknikleri,background
42405,"Öndeki kapak açılıp dolabın ve Türk'ün içine bakıldığında irili ufaklı pek çok kaldıraç, makara ve başka karmaşık mekanik sistemler görülebilmekteydi <CITE>.",tarihçe ve önceki çalışmalar,background
32896,Yeterli veri setine sahip <CITE> basit verilerde   Naive Bayes algoritmasının kullanımı sonucunda (%96) başarım oranı elde edilmiştir.,tartişma,support
39757,"Destek Vektör Makineleri (Support Vector Machines, DVM) sınıflandırmada sıklıkla kullanılan denetimli makine öğrenmesi algoritmalarından birisidir <CITE> .",materyal ve metod,background
36329,"Görüntü sınıflandırma, görüntü üzerindeki pikselleri spektral değerlerini alan kuralları kullanarak veya piksellerin oluşturdukları şekil, desen, piksellerin komşulukları vb. gibi özelliklerini kullanarak görüntüleri sınıflara bölme işlemidir <CITE> .",giriş,background
40061,Veri analizinde yapılacak çalışmanın kalitesi bu aşamayla doğrudan ilişkilidir <CITE> .,web sunucusu loglari üzerinde yapilan analiz çalişmasi,background
32348,Etkili kontrol sistemlerinin hem yakın hem de teleseptif sensörleri içermesi ortamın durumunu ve nesnenin hareketinin doğruluğunu arttırmış olacaktır <CITE> .,yapay zekâ temelli akilli rehabilitasyon teknikleri,background
32325,"Hedeflenen terapötik etkinin, örneğin ağrı durumlarını hafifletmek veya duyusal bağımlı plastisiteyi devreye sokmak için, etkilenen uzuv hareket ettirmenin öznel deneyimi olduğu, amputasyon veya somatosensasyon kaybı durumlarında, sanal gerçeklik (VR) daha iyi son efektör olabilir <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
34810,"Bu nedenle, önişleme adımı, veri bilimindeki en önemli adımlardan biridir ve dikkatle yapılması gerekmektedir <CITE> .",materyal ve metotlar,background
44049,"Gelecek çalışmalarda, Monero'nun, RingCT <CITE>) entegrasyonu ile iyileştirilen anonimlik özellikleri de dikkate alınarak, Zerocash'e göre belirgin güvenlik zaafiyetlerinin ortadan kalkması ile kimlik yönetim sistemlerinde kullanılması gerek teorik gerekse pratik uygulama yönleriyle ele alınabilir.",sonuç,discuss
30120,Ji ve diğ. <CITE> derin öğrenme kullanarak insan hareketlerinin otomatik tanınmasını sağlamışlardır.,giriş,background
30187,"Ayrılma (S), bir kümenin diğer kümelerden ne kadar kesin ve doğru ayrıldığını, uyum (C) ise aynı kümedeki nesnelerin birbiri ile ne kadar ilişkini olduğunu ölçer <CITE> .",giriş,background
32889,"Toplanan bu veriler MySQL, Microsoft SQL(MSSQL) <CITE> gibi istenilen bir veri tabanına yüklenebileceği gibi CSV (Virgülle Ayrılan Değerler) metin dosyası veya Excel dosyasına taşınabilir.",yöntem,discuss
32985,"Algoritmanın ZDT ve DTLZ problemleri üzerindeki başarısını ölçmek için önerilen ÇADA algoritması, RVEAiGNG  , MWDEO  , MOEA/D   , RVEA  , MOPSO  , SMPSO  , NSGA-II  , MOALO   , SHAMODEWO   , MOMVO <CITE> , MOGOA   , MOGWO   , KnEA   , PICEAg   , MOEADSTM   , NSGA-III   ve GREA isimli çok sayıda çok amaçlı optimizasyon algoritması ile karşılaştırılmıştır.",bulgular,support
30742,"Yazılım Mühendisliği artık bir Mühendislik Bölümü adıdır"" başlıklı bildirisini <CITE> yayınlanmıştır.",giriş,background
35055,"Sisbot ve Alami yaptıkları çalışmada, robot hareketlerini insanlar için sadece güvenli değil aynı zamanda konforlu hale getirmişlerdir <CITE> ve kızılötesi sensörlerin kullanıldığı diğer bir çalışmada, robot üzerine yerleştirilmiş algılayıcılardan alınan bilgilere göre robot insan çarpışması engellenmiştir  .",giriş,background
29705,"MCC, makine öğreniminde ikili sınıflandırmaların kalitesini ölçmek üzere kullanılır <CITE> .",yöntemler,background
40682,Tablo 5'te 1000 bitlik veri gizleme için önerilen yöntem en yakın değerlere sahip yöntemler olan <CITE> ve   çalışmalarından çok daha yüksek PSNR değerlerine sahiptir.,deneysel çalışmalar,differ
48491,"Bu sınıflandırıcının seçilmesinin nedeni; Saraç ve Özel tarafından yapılan çalışmada, J48 sınıflandırıcısının URL tabanlı Web sayfası sınıflandırma işleminde NaiveBayes, RBF Networks, Voted Perceptron, Threshold Selector ve VFI sınıflandırıcılarına göre daha iyi F-ölçeği değeri ile sınıflandırma yapmış olmasıdır <CITE> .",tartişma,support
35741,"Literatürdeki çalışmaların diğer bir bölümü, öbek zinciri teknolojisi tabanlı yönetim denemelerine ilişkin incelemelerle sınırlı tutulmuştur <CITE> .",ilgili çalışmalar,background
35710,"Örneğin elektronik devlet (e-devlet) ve akıllı devlet terimleri, hala geliştirme aşamasında olan ve geçtiğimiz yirmi yılda araştırmacılardan büyük ilgi gören kavramlardır <CITE> .",ilgili çalışmalar,background
30184,"Pakhira ve arkadaşları, kendi isimlerinin baş harflerinden oluşan ve PBM indeksi <CITE> olarak adlandırılan bir geçerlik indeksi önermişlerdir.",giriş,background
31289,Bu bölümde Scrum metodu kullanarak oyun programlama yapılmıştır <CITE> .,uygulama,basis
41237,"[REF]'da ürün yapılandırmalarını temsil eden modeller yapısal modeller iken, bu çalışma ve <CITE>'de ürün yapılandırmalarını temsil eden modeller, davranışsal modellerdir.",tartışma ve sonuç,support
43980,"Factom blokzincirinde tutarak, parmak izi tanımlama sistemlerinde yer alan geleneksel merkezi sunucuyu elimine eder. <CITE> projesi ise biyometri tabanlı kimlik üzerine inşa edilmiştir ve merkezi olmayan tanımlayıcı (DIDs) ve kişi egemen kimlik konseptini blokzincir tabanlı olarak tasarlamıştır.",giriş,background
30390,"Lojistik maliyetlerin yaklaşık olarak %50’sini ulaştırma maliyetleri oluşturmakta, yiyecek ve içecek gibi bazı özel alanlarda ise bu oran %70'e kadar çıkabilmektedir <CITE> .",giriş,background
34826,Derin öğrenme yöntemleri son zamanlarda görüntü işleme ve sınıflandırma konularındaki yüksek başarım göstermektedir <CITE> .,giriş,background
49440,Çalışmada kullanılan veri setine <CITE>’dan erişilebilinir.,veri seti,basis
49436,"Narayanaswamy biyolojik terim isimlerini, Rindfleisch ilaç isimlerini bulmaya yönelik çalışmıştır. Sekine <CITE> ise çalışmasında 4 tane ayrıntılı alt kategori içeren varlık ismi hiyerarşisi tanımlanmıştır.",giriş,background
29973,"Başka bir çalışmada, Yixiao Y. vd, çoklu görüde nesne takibi işlemini farklı bir bakış açısıyla ele almışlardır <CITE> .",giriş,background
35344,Veri madenciliği ise bu keşif sürecinin belki de en önemli / kilit rol oynayan aşamasıdır <CITE> .,kavramlar,background
49107,"Bu işlem için de çalışmamızda, birbiriyle bağlantısı olmayan ama sınıfla ilişkisi yüksek öznitelik alt kümelerini sezgisel fonksiyon aracılığıyla sıralayan korelasyon tabanlı öznitelik seçimi algoritması (Correlation-based Feature Selection) <CITE> kullanılmıştır.",materyal ve metot,basis
31565,"Amasyalı, Diri ve Türkoğlu <CITE> , yazarı bilinmeyen bir dokümanın önceden belirlenmiş ve yazarlık özellikleri çıkarılmış 18 farklı yazardan hangisine ait olduğunu Naive Bayes",giriş,background
42679,Patel ve ark. tarafından sunulan çalışmada Hindistan borsa hisse senetlerinin negatif/pozitif yönlü hareketleri bir sınıflandırma problemine dönüştürülerek tahmin edilmeye çalışılmıştır <CITE> .,literatür taramasi,discuss
40029,Paralel ve seri algoritmalar çalıştırılarak analizler süre bakımından karşılaştırılmıştır <CITE> .,literatür incelemesi,background
38288,"Bugün Uber*, Amazon**, TripAdvisor*** firmaları, ilgili alanda faaliyet gösteren işletme ve satıcılara ilişkin yorumlarla sırasıyla 100 milyon*, 300 milyon** ve 450 milyon*** civarı kullanıcının yoğun iletişim ve ilişki kurmasına imkân tanımaktadır <CITE> .",giriş,background
43560,Nemenyi ise oluşturulan modellerin birbirinden farklı olup olmadığını ölçen post-hoc istatistiksel bir testtir <CITE> .,materyal ve metot,background
49455,"𝑂𝑝𝑡𝑃, 𝑃 problem örneği için <CITE>’de paylaşılan optimum objektif değer ve 𝑓(𝐵𝑃) ilgili örnek için TFHGA’nın bulduğu en iyi çözümün objektif değeri olmak üzere 𝑂𝐵𝑆‘ler formül (9) kullanılarak hesaplanmıştır. ",deneysel çalışma,basis
36552,"<CITE> 'daki çalışmada elde edilen sonuçlar incelendiğinde tek bir robotun navigasyon başarısı ~95%, çoklu robotların navigasyon başarısı ~90% olmuştur.",giriş,background
32659,"Bu çalışmada, (1057,31)-aralıklı diziler ile temsil edilen DSBF'lerin oluşturduğu ve büyüklüğü 2 69.6 olan arama uzayında sezgisel arama yürütülerek, daha önce (151,217)-ve (217,151)-aralıklı diziler ile temsil edilen genelleştirilmiş DSBF'lerin oluşturdukları arama uzaylarında yapılan tam arama ve sezgisel arama yöntemlerinin ulaştığı <CITE>doğrusal olmama değeri iyileştirilmiştir.",sonuç,support
29796,1990 yılında L'Ecuyer <CITE> orta seviyedeki bir bilgisayar kullanım bilgisine sahip bir kullanıcı için düzgün rasgele değişkenler üretilmesi problemini çözmüştür.,rasgele sayı üreteçlerinin tarihsel gelişimi,background
29195,"Rastgele ağaçlar, etkin bir biçimde oluşturulabilmekte ve birçok rastgele ağacın oluşturduğu modeller genellikle yüksek doğruluk oranına sahip olmaktadır <CITE> .",karar ağaci yöntemi,background
29329,"Daha yakın zamanlarda, geleneksel algoritmalardaki sınırlamalar ve hesaplamalı işlem gücündeki artış, araştırmaları kan hücresi sınıflandırması için destek vektör makineleri  , bayes sınıflandırıcıları <CITE> ve rasgele orman   gibi makine öğrenimi yöntemleri geliştirmeye yöneltti.",giriş,background
29670,"YSA, insanların öğrenme şeklini taklit ederek yeni bilgiler türetme ve oluşturma gibi yetenekleri gerçekleştirmek için insanın öğrenme sürecinin matematiksel olarak modelleyen   veya örneklerden olaylar arasındaki ilişkileri öğrenerek daha sonra hiç görmediği örnekler hakkında öğrendikleri bilgileri kullanarak karar veren sistemlerdir <CITE> .",giriş,background
49124,"Ayrıca EHO, insansız hava aracı yol planlaması  , çizelgeleme  , yük frekansı kontrolü <CITE> gibi problemlerin çözümünde kullanılmıştır.",giriş,background
29936,Ele alınan metnin zorluk seviyesi ile ilgili bir değerlendirme yapan <CITE> göre metinde yer alan kelimelerin ve cümlelerin uzunluğu okuma güçlüğünün derecesini yükseltmektedir,literatür araştirmasi,background
32359,"Engelliler arasında yapılan telerehabilitasyon hakkında sistematik bir incelemede, müdahalelerin %71'inin başarılı olduğunu ortaya konmuştur <CITE> , böylece uzaktan çevrimiçi sağlık müdahalesinin uygulanmasına yönelik kanıta dayalı uygulama önerileri desteklenmiştir  .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
29794,"Bilgisayar tabanlı rasgele sayı üreteçlerinin tasarım ve analizi için önemli kaynaklardan biri Knuth'un ""The Art of Programming"" isimli klasik eseri olmuştur <CITE> .",rasgele sayı üreteçlerinin tarihsel gelişimi,background
31872,Kumar vd. tarafından kısıtlı kaynaklı SoC aygıtlar ile geliştirilen IoT tabanlı hasta izleme sistemi bu tür çalışmaların ilkleri arasındadır <CITE> .,literatür özeti ve problemin tanımı,background
34858,Derlem oluşturulurken sözcüklerin analizi için kullanılan biçimbirimsel çözümleyici <CITE> sentaks ve anlamsal bilgi de dahil olmak üzere oldukça zengin bir çözümleme bilgisi sunmaktadır.,çk etiketlerinin indirgenmesi,basis
34892,Teknolojik gelişmeler ile birlikte elde edilen veriler sadece daha sonra kontrol edilmeyip anlık değerlendirmeler ile de (real time) kullanılabilmektedir <CITE> .,giriş,background
41752,"Kolay ve Erdoğmuş çalışmalarında göğüs kanseri veri setini herhangi bir ön işleme yapmadan, Matlab ve Weka programları üzerinde K-means yöntemi ile sınıflandırmış ve çeşitli parametre değişimleri ile %45 ile %79 arasında değişen başarılar elde etmişlerdir <CITE> .",giriş,background
41731,Diğer tüm kanser türlerinde olduğu gibi göğüs kanserinin de erken teşhisi ölüm oranını azaltmada kritik bir öneme sahiptir <CITE> .,giriş,background
35081,Yapılan başka bir yönlü arama çalışmasında kütüphane katalogları ile araştırmacılar arasındaki etkileşimin geliştirilip geliştirilmediği araştırılmıştır <CITE> .,bilgi erişim merkezleri ve uygulamalar,background
29717,"Proje maliyet tahmini, proje etkinliklerinin tamamlanabilmesi için gereken parasal kaynaklara yaklaşım geliştirme sürecidir (ANSI/ <CITE> .",giriş,background
30170,"Hispatolojik görüntülerden ilgilenilen alanların tespit edilmesi <CITE> , göğüs ve beyin ultrason görüntülerinden kanser hücrelerinin tespit edilmesi gibi  -   bir çok görüntü işleme alanında bulanık kümeleme yaklaşımları ile yüksek başarımlar elde edilmiştir  ,  .",giriş,background
